STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAEV,DAEV_ATTRIBUTES,DAWM,DAWM_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDEV,MDEV_ATTRIBUTES,MDWM,MDWM_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,SN32,SN32_ATTRIBUTES,SX32,SX32_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00023065,11/20/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,139,0,-39,0,,,,,-39,W,10217,W,8916,W,0,W,38,W,,,,,,,2316,X,,,,,,,,,2314,W,63,W,29,W,85,W,,,,,,,,,190,X,200,X,,,,,0,0,,,72,X,89,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,11/21/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,144,0,-11,0,,,,,-22,W,10095,W,8811,W,11,W,60,W,,,,,,,1051,X,,,,,,,,,1050,W,68,W,38,W,92,W,,,,,,,,,190,X,190,X,,,,,0,0,,,130,X,165,X,,,,,,,1,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,11/22/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,117,0,-33,0,,,,,-50,W,10129,W,8845,W,0,W,47,W,,,,,,,909,X,,,,,,,,,931,W,61,W,25,W,89,W,,,,,,,,,340,X,340,X,,,,,0,0,,,98,X,116,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,11/23/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,15,2400,23,0,0,0,17,0,-67,0,,,,,-33,W,10166,W,8872,W,-17,W,62,W,,,,,,,1314,X,,,,,,,,,1314,W,82,W,69,W,92,W,,,,,,,,,330,X,330,X,,,,,0,0,,,143,X,192,X,,,,,,,1,X,,,,,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,1,X,,,,,,
USW00023065,11/24/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,T0,83,0,-39,0,,,,,-67,W,10234,W,8927,W,-22,W,62,W,,,,,,,1332,X,,,,,,,,,1331,W,59,W,31,W,75,W,,,,,,,,,320,X,320,X,,,,,0,0,,,103,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,11/25/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,89,0,-39,0,,,,,-56,W,10254,W,8954,W,-11,W,48,W,,,,,,,1229,X,,,,,,,,,1228,W,62,W,31,W,85,W,,,,,,,,,320,X,330,X,,,,,0,0,,,103,X,134,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,11/26/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,178,0,-33,0,,,,,-44,W,10217,W,8916,W,17,W,41,W,,,,,,,2027,X,,,,,,,,,2022,W,52,W,22,W,81,W,,,,,,,,,240,X,240,X,,,,,0,0,,,72,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,11/27/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,222,0,-17,0,,,,,-56,W,10122,W,8842,W,22,W,41,W,,,,,,,1712,X,,,,,,,,,631,W,43,W,12,W,72,W,,,,,,,,,160,X,330,X,,,,,0,0,,,63,X,80,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,11/28/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,150,0,-33,0,,,,,-50,W,10105,W,8832,W,6,W,63,W,,,,,,,1421,X,,,,,,,,,1421,W,55,W,23,W,82,W,,,,,,,,,350,X,350,X,,,,,0,0,,,112,X,143,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,11/29/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,83,0,-44,0,,,,,-67,W,10217,W,8916,W,-28,W,44,W,,,,,,,1024,X,,,,,,,,,24,W,66,W,31,W,91,W,,,,,,,,,330,X,360,X,,,,,0,0,,,72,X,98,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,11/30/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,150,0,-44,0,,,,,-78,W,10196,W,8889,W,0,W,50,W,,,,,,,2219,X,,,,,,,,,1824,W,43,W,20,W,77,W,,,,,,,,,230,X,220,X,,,,,0,0,,,80,X,103,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/1/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,139,0,-56,0,,,,,-72,W,10095,W,8815,W,-11,W,60,W,,,,,,,1226,X,,,,,,,,,1044,W,50,W,22,W,77,W,,,,,,,,,10,X,360,X,,,,,0,0,,,112,X,156,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/2/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,T0,0,T0,-11,0,-117,0,,,,,-117,W,10210,W,8896,W,-78,W,64,W,,,,,,,1341,X,,,,,,,,,1413,W,66,W,41,W,85,W,,,,,,,,,320,X,310,X,,,,,0,0,,,112,X,139,X,,,,,,,1,W,,,,,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,1,X,,,,,,
USW00023065,12/3/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,-44,0,-139,0,,,,,-161,W,10274,W,8937,W,-117,W,61,W,,,,,,,1304,X,,,,,,,,,1302,W,62,W,35,W,80,W,,,,,,,,,340,X,330,X,,,,,0,0,,,125,X,165,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/4/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,22,0,-144,0,,,,,-172,W,10200,W,8866,W,-94,W,50,W,,,,,,,900,X,,,,,,,,,900,W,46,W,17,W,73,W,,,,,,,,,230,X,240,X,,,,,0,0,,,98,X,116,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/5/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,83,0,-106,0,,,,,-144,W,10112,W,8815,W,-56,W,43,W,,,,,,,1451,X,,,,,,,,,2344,W,41,W,14,W,70,W,,,,,,,,,60,X,30,X,,,,,0,0,,,72,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/6/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,8,2400,58,0,0,0,-50,0,-150,0,,,,,-128,W,10196,W,8879,W,-100,W,63,W,,,,,,,258,X,,,,,,,,,257,W,75,W,52,W,84,W,,,,,,,,,40,X,40,X,,,,,0,0,,,103,X,134,X,,,,,,,1,W,,,,,,,,,,,,,1,W,,,,,,,1,X,,,,,1,0,,,1,X,,,,,,
USW00023065,12/7/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,3,2400,25,0,76,0,-122,0,-206,0,,,,,-167,W,10244,W,8893,W,-150,W,31,W,,,,,,,2352,X,,,,,,,,,2352,W,83,W,79,W,88,W,,,,,,,,,120,X,120,X,,,,,0,0,,,63,X,72,X,,,,,,,1,W,,,,,,,,,,,1,0,1,X,,,,,,,1,X,,,,,1,0,,,1,X,,,,,,
USW00023065,12/8/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,56,2400,130,0,102,0,-128,0,-178,0,,,,,-172,W,10108,W,8778,W,-150,W,78,W,,,,,,,1808,X,,,,,,,,,1713,W,79,W,75,W,83,W,,,,,,,,,340,X,350,X,,,,,0,0,,,134,X,170,X,,,,,,,1,W,1,X,,,,,,,,,1,0,1,X,1,0,,,,,,,,,,,1,0,,,1,X,,,1,X,,
USW00023065,12/9/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,152,0,-117,0,-244,0,,,,,-222,W,10193,W,8838,W,-178,W,47,W,,,,,,,24,X,,,,,,,,,12,W,65,W,50,W,78,W,,,,,,,,,340,X,340,X,,,,,0,I0,,,98,X,130,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/10/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,127,0,-56,0,-228,0,,,,,-178,W,10224,W,8879,W,-139,W,56,W,,,,,,,1425,X,,,,,,,,,2148,W,61,W,41,W,75,W,,,,,,,,,190,X,200,X,,,,,0,I0,,,98,X,107,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/11/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,102,0,0,0,-178,0,,,,,-133,W,10190,W,8859,W,-100,W,44,W,,,,,,,2218,X,,,,,,,,,34,W,71,W,47,W,84,W,,,,,,,,,200,X,200,X,,,,,0,I0,,,94,X,116,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/12/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,102,0,72,0,-117,0,,,,,-83,W,10112,W,8805,W,-39,W,32,W,,,,,,,100,X,,,,,,,,,2000,W,63,W,38,W,84,W,,,,,,,,,190,X,210,X,,,,,0,0,,,67,X,76,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/13/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,T0,76,0,117,0,-117,0,,,,,-61,W,10058,W,8771,W,-28,W,51,W,,,,,,,1040,X,,,,,,,,,1040,W,69,W,39,W,92,W,,,,,,,,,210,X,220,X,,,,,0,0,,,112,X,148,X,,,,,,,1,W,,,,,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,1,X,,,,,,
USW00023065,12/14/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,T0,25,0,-61,0,-133,0,,,,,-133,W,10220,W,8899,W,-117,W,33,W,,,,,,,34,X,,,,,,,,,34,W,79,W,65,W,88,W,,,,,,,,,340,X,340,X,,,,,0,0,,,76,X,98,X,,,,,,,1,W,,,,,,,,,,,1,0,1,X,,,,,,,1,X,,,,,,,,,1,X,,,,,,
USW00023065,12/15/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,25,0,50,0,-139,0,,,,,-83,W,10288,W,8954,W,-56,W,54,W,,,,,,,2012,X,,,,,,,,,1818,W,71,W,51,W,84,W,,,,,,,,,200,X,200,X,,,,,0,0,,,98,X,134,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/16/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,T0,122,0,-50,0,,,,,-72,W,10220,W,8916,W,-17,W,29,W,,,,,,,433,X,,,,,,,,,432,W,55,W,22,W,81,W,,,,,,,,,300,X,300,X,,,,,0,0,,,58,X,72,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/17/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,T0,111,0,-28,0,,,,,-33,W,10207,W,8910,W,0,W,37,W,,,,,,,2112,X,,,,,,,,,1231,W,69,W,45,W,89,W,,,,,,,,,310,X,300,X,,,,,0,0,,,58,X,72,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/18/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,T0,83,0,-44,0,,,,,-39,W,10224,W,8920,W,-11,W,63,W,,,,,,,1300,X,,,,,,,,,1328,W,71,W,40,W,89,W,,,,,,,,,340,X,330,X,,,,,0,0,,,125,X,156,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/19/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,83,0,-67,0,,,,,-78,W,10220,W,8910,W,-33,W,41,W,,,,,,,1100,X,,,,,,,,,1428,W,62,W,28,W,89,W,,,,,,,,,320,X,270,X,,,,,0,0,,,67,X,76,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/20/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,122,0,-56,0,,,,,-56,W,10196,W,8899,W,0,W,47,W,,,,,,,2359,X,,,,,,,,,2358,W,53,W,32,W,75,W,,,,,,,,,210,X,210,X,,,,,0,0,,,89,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/21/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,172,0,-33,0,,,,,-61,W,10119,W,8838,W,0,W,40,W,,,,,,,1406,X,,,,,,,,,2358,W,51,W,15,W,78,W,,,,,,,,,330,X,350,Z,,,,,0,0,,,89,X,103,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/22/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,17,0,-44,0,,,,,-44,W,10119,W,8822,W,-28,W,39,W,,,,,,,2351,X,,,,,,,,,2354,W,88,W,78,W,96,W,,,,,,,,,70,X,60,X,,,,,0,0,,,72,X,80,X,,,,,,,1,W,1,X,,,,,1,0,,,,,,,1,0,,,,,,,,,,,1,X,1,X,,,,,1,X,,
USW00023065,12/23/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,48,2400,58,0,0,T0,-39,0,-72,0,,,,,-61,W,10132,W,8828,W,-50,W,62,W,,,,,,,2256,X,,,,,,,,,2256,W,89,W,84,W,92,W,,,,,,,,,360,X,360,X,,,,,0,0,,,139,X,183,X,,,,,,,1,W,,,,,,,1,0,,,,,,,,,,,,,,,,,,,1,0,1,X,1,X,,,1,X,,
USW00023065,12/24/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,T0,51,0,-61,0,-161,0,,,,,-156,W,10196,W,8862,W,-117,W,90,W,,,,,,,413,X,,,,,,,,,444,W,69,W,52,W,81,W,,,,,,,,,340,X,350,X,,,,,0,0,,,156,X,183,X,,,,,,,1,W,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,X,,,,,,
USW00023065,12/25/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,8,2400,20,0,51,0,-78,0,-161,0,,,,,-150,W,10125,W,8801,W,-117,W,126,W,,,,,,,1531,X,,,,,,,,,1507,W,72,W,61,W,84,W,,,,,,,,,320,X,310,X,,,,,0,0,,,183,X,241,X,,,,,,,1,W,,,,,,,,,,,1,0,1,X,,,,,,,1,X,,,,,1,0,,,1,X,1,X,,,,
USW00023065,12/26/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,5,2400,18,0,76,0,-39,0,-89,0,,,,,-100,W,10166,W,8849,W,-72,W,105,W,,,,,,,36,X,,,,,,,,,29,W,75,W,68,W,85,W,,,,,,,,,330,X,340,X,,,,,0,0,,,170,X,232,X,,,,,,,1,W,,,,,,,,,,,,,1,W,,,,,,,1,X,,,,,1,0,,,1,X,1,X,,,,
USW00023065,12/27/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,51,0,-6,0,-72,0,,,,,-72,W,10247,W,8933,W,-44,W,72,W,,,,,,,1326,X,,,,,,,,,2356,W,75,W,66,W,89,W,,,,,,,,,350,X,330,X,,,,,0,0,,,116,X,156,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/28/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,25,0,28,0,-117,0,,,,,-106,W,10305,W,8971,W,-72,W,35,W,,,,,,,956,X,,,,,,,,,955,W,69,W,42,W,84,W,,,,,,,,,320,X,310,X,,,,,0,0,,,72,X,89,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,12/29/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,T0,33,0,-100,0,,,,,-56,W,10183,W,8866,W,-33,W,52,W,,,,,,,1423,X,,,,,,,,,1422,W,79,W,65,W,92,W,,,,,,,,,180,X,190,X,,,,,0,0,,,103,X,130,X,,,,,,,1,W,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,12/30/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,28,0,-78,0,,,,,-78,W,10135,W,8838,W,-50,W,32,W,,,,,,,1331,X,,,,,,,,,1220,W,73,W,46,W,91,W,,,,,,,,,340,X,330,X,,,,,0,0,,,89,X,112,X,,,,,,,1,W,,,,,,,,,,,,,1,W,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,12/31/2009,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,44,0,-89,0,,,,,-89,W,10247,W,8933,W,-50,W,35,W,,,,,,,1313,X,,,,,,,,,1312,W,66,W,40,W,84,W,,,,,,,,,320,X,320,X,,,,,0,0,,,63,X,76,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/1/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,T0,0,0,17,0,-122,0,,,,,-111,W,10288,W,8957,W,-89,W,37,W,,,,,,,2357,X,,,,,,,,,2357,W,79,W,57,W,84,W,,,,,,,,,170,X,170,X,,,,,0,0,,,89,X,98,X,,,,,,,1,W,,,,,,,,,,,1,0,1,X,,,,,,,1,X,,,,,1,0,,,1,X,,,,,,
USW00023065,1/2/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,T0,0,0,-56,0,-117,0,,,,,-106,W,10244,W,8906,W,-94,W,54,W,,,,,,,330,X,,,,,,,,,329,W,88,W,84,W,92,W,,,,,,,,,170,X,170,X,,,,,0,0,,,107,X,130,X,,,,,,,1,W,,,,,,,,,,,,,1,W,,,,,,,1,X,,,,,1,0,,,1,X,,,,,,
USW00023065,1/3/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,61,0,-122,0,,,,,-61,W,10278,W,8954,W,-44,W,36,W,,,,,,,1227,X,,,,,,,,,1226,W,80,W,57,W,96,W,,,,,,,,,360,X,10,X,,,,,0,0,,,89,X,107,X,,,,,,,1,W,1,X,,,,,,,,,,,1,W,1,0,,,,,1,X,,,,,,,,,,,,,1,X,,
USW00023065,1/4/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,67,0,-128,0,,,,,-78,W,10295,W,8960,W,-56,W,25,W,,,,,,,1405,X,,,,,,,,,1329,W,79,W,43,W,96,W,,,,,,,,,320,X,330,X,,,,,0,0,,,67,X,89,X,,,,,,,1,W,1,X,,,,,,,,,,,1,W,1,0,,,,,1,X,,,,,,,,,,,,,1,X,,
USW00023065,1/5/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,-33,0,-67,0,,,,,-56,W,10220,W,8899,W,-50,W,67,W,,,,,,,2156,X,,,,,,,,,2156,W,92,W,88,W,96,W,,,,,,,,,200,X,200,X,,,,,0,0,,,94,X,125,X,,,,,,,1,W,1,X,,,,,,,,,,,,,1,0,,,,,1,X,,,,,,,,,,,,,1,X,,
USW00023065,1/6/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,T0,0,0,-17,0,-167,0,,,,,-117,W,10240,W,8920,W,-94,W,96,W,,,,,,,1506,X,,,,,,,,,1420,W,80,W,65,W,92,W,,,,,,,,,350,X,350,X,,,,,0,0,,,161,X,201,X,,,,,,,1,W,,,,,,,,,,,,,1,X,1,X,,,,,,,,,,,1,0,,,1,X,1,X,,,,
USW00023065,1/7/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,-117,0,-211,0,,,,,-217,W,10379,W,9004,W,-178,W,69,W,,,,,,,919,X,,,,,,,,,916,W,66,W,53,W,79,W,,,,,,,,,350,X,340,X,,,,,0,0,,,134,X,170,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/8/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,-11,0,-211,0,,,,,-189,W,10339,W,8971,W,-150,W,27,W,,,,,,,1931,X,,,,,,,,,1923,W,63,W,22,W,80,W,,,,,,,,,170,X,170,X,,,,,0,0,,,45,X,54,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/9/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,11,0,-189,0,,,,,-156,W,10301,W,8954,W,-106,W,46,W,,,,,,,2055,X,,,,,,,,,2103,W,58,W,35,W,80,W,,,,,,,,,200,X,210,X,,,,,0,0,,,80,X,112,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/10/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,128,0,-89,0,,,,,-94,W,10268,W,8954,W,-28,W,39,W,,,,,,,1026,X,,,,,,,,,1005,W,52,W,24,W,75,W,,,,,,,,,340,X,330,X,,,,,0,0,,,72,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/11/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,106,0,-56,0,,,,,-61,W,10295,W,8984,W,-17,W,38,W,,,,,,,2356,X,,,,,,,,,2355,W,60,W,35,W,78,W,,,,,,,,,200,X,200,X,,,,,0,0,,,63,X,72,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/12/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,172,0,-56,0,,,,,-78,W,10224,W,8916,W,-6,W,50,W,,,,,,,542,X,,,,,,,,,604,W,49,W,13,W,78,W,,,,,,,,,200,X,200,X,,,,,0,0,,,80,X,98,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/13/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,161,0,-61,0,,,,,-67,W,10149,W,8859,W,-11,W,44,W,,,,,,,1303,X,,,,,,,,,1310,W,55,W,23,W,78,W,,,,,,,,,340,X,340,X,,,,,0,0,,,112,X,139,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/14/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,111,0,-44,0,,,,,-39,W,10213,W,8916,W,-11,W,31,W,,,,,,,1326,X,,,,,,,,,1448,W,70,W,41,W,89,W,,,,,,,,,360,X,10,X,,,,,0,0,,,63,X,72,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/15/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,94,0,-56,0,,,,,-44,W,10244,W,8937,W,-17,W,32,W,,,,,,,1223,X,,,,,,,,,1222,W,71,W,46,W,88,W,,,,,,,,,350,X,350,X,,,,,0,0,,,76,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/16/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,144,0,-22,0,,,,,-56,W,10156,W,8859,W,0,W,54,W,,,,,,,1147,X,,,,,,,,,1211,W,52,W,21,W,75,W,,,,,,,,,230,X,220,X,,,,,0,0,,,80,X,107,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,1/17/2010,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,144,0,-28,0,,,,,-67,W,10122,W,8838,W,-6,W,31,W,,,,,,,1208,X,,,,,,,,,1213,W,53,W,21,W,75,W,,,,,,,,,340,X,360,X,,,,,0,0,,,67,X,80,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
